1406653940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1409354502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1409513262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1409607801 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
1409703400 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
1409856457 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
1409856656 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
1409856877 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
1409857084 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
1409857143 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0
1409873043 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0
1409877277 0 0 0 0 0 0 0 0 0 0 0 8 0 0 1 0 0 0 0 0
1409877493 0 0 0 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0
1409894080 0 0 0 0 0 0 0 0 0 0 0 9 0 0 2 0 0 0 0 0
1409951846 0 0 0 0 0 0 0 0 0 0 0 10 0 0 2 0 0 0 0 0
1410026962 0 0 0 0 0 0 0 0 0 0 0 10 0 0 3 0 0 0 0 0
1410219013 0 0 0 0 0 0 0 0 0 0 0 10 0 0 4 0 0 0 0 0
1410274237 0 0 0 0 0 0 0 0 0 0 0 10 0 0 5 0 0 0 0 0
1410305729 0 0 0 0 0 0 0 0 0 0 0 10 0 0 6 0 0 0 0 0
1410328325 0 0 0 0 0 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0
1410563911 0 0 0 0 0 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0
1410564081 0 0 0 0 0 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0
1410564261 0 0 0 0 0 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0
1410564543 0 0 0 0 0 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0
1410813149 0 0 0 0 0 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0
1410813535 0 0 0 0 0 0 0 0 0 0 0 10 0 0 8 0 0 0 0 0
1410854595 0 0 0 0 0 0 0 0 0 0 0 10 0 0 8 0 0 0 0 0
1410986958 0 0 0 0 0 0 0 0 0 0 0 10 0 0 8 0 0 0 0 0
1410987060 0 0 0 0 0 0 0 0 0 0 0 10 0 0 8 0 0 0 0 0
1411074796 0 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0 0 0 0 0
1411076306 0 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0 0 0 0 0
1411136863 0 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0 0 0 0 0
1411136995 0 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0 0 0 0 0
1411166301 0 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0 0 0 0 0
1411167826 0 0 0 0 0 0 0 0 0 0 0 10 0 0 9 0 0 0 0 0
1411422788 0 0 0 0 0 0 0 0 0 0 0 10 0 0 10 0 0 0 0 0
1411423014 0 0 0 0 0 0 0 0 0 0 0 10 0 0 10 0 0 0 0 0
1411423032 0 0 0 0 0 0 0 0 0 0 0 10 0 0 10 0 0 0 0 0
1411423337 0 0 0 0 0 0 0 0 0 0 0 10 0 0 11 0 0 0 0 0
1411445434 0 0 0 0 0 0 0 0 0 0 0 10 0 0 11 0 0 0 0 0
